timestamp,treble_chorale,bruin_singers,bel_canto
2026-05-07T12:42:17Z,31509,7973,26904
2026-05-07T12:42:48Z,31536,7973,26914
2026-05-07T12:43:18Z,31551,7973,26928
2026-05-07T12:43:48Z,31566,7973,26937
2026-05-07T12:44:18Z,31576,7973,26946
2026-05-07T12:44:49Z,31596,7973,26954
2026-05-07T12:45:19Z,31612,7973,26968
2026-05-07T12:45:49Z,31639,7973,26982
2026-05-07T12:46:20Z,31656,7973,27001
2026-05-07T12:46:50Z,31679,7973,27022
2026-05-07T12:47:20Z,31693,7973,27028
2026-05-07T12:47:51Z,31697,7973,27037
2026-05-07T12:48:21Z,31709,7973,27047
2026-05-07T12:48:51Z,31725,7974,27058
2026-05-07T12:49:21Z,31738,7974,27067
2026-05-07T12:49:52Z,31755,7974,27076
2026-05-07T12:50:22Z,31772,7974,27180
2026-05-07T12:50:52Z,31791,7974,27190
2026-05-07T12:51:23Z,31818,7974,27211
2026-05-07T12:51:53Z,31818,7974,27220
2026-05-07T12:52:23Z,31831,7975,27230
2026-05-07T12:52:54Z,31844,7975,27237
2026-05-07T12:53:24Z,31858,7975,27252
2026-05-07T12:53:54Z,31875,7975,27287
2026-05-07T12:54:25Z,31884,7975,27310
2026-05-07T12:54:55Z,31902,7975,27373
2026-05-07T12:55:25Z,31918,7975,27437
2026-05-07T12:55:55Z,31947,7976,27504
2026-05-07T12:56:26Z,31960,7978,27566
2026-05-07T12:56:56Z,31975,7979,27600
2026-05-07T12:57:26Z,32004,7979,27629
2026-05-07T12:57:56Z,32021,7979,27639
2026-05-07T12:58:27Z,32028,7979,27663
2026-05-07T12:58:57Z,32042,7979,27701
2026-05-07T12:59:27Z,32050,7980,27741
2026-05-07T12:59:58Z,32065,7981,27778
2026-05-07T13:00:28Z,32089,7981,27816
2026-05-07T13:00:58Z,32096,7981,27854
2026-05-07T13:01:28Z,32108,7982,27895
2026-05-07T13:01:59Z,32125,7982,27936
2026-05-07T13:02:29Z,32136,7982,27970
2026-05-07T13:02:59Z,32138,7983,28008
2026-05-07T13:03:29Z,32162,7983,28048
2026-05-07T13:04:00Z,32181,7983,28085
2026-05-07T13:04:30Z,32196,7983,28124
2026-05-07T13:05:00Z,32225,7983,28163
2026-05-07T13:05:30Z,32241,7983,28190
2026-05-07T13:06:01Z,32255,7983,28216
2026-05-07T13:06:31Z,32261,7983,28239
2026-05-07T13:07:01Z,32284,7983,28263
2026-05-07T13:07:32Z,32298,7984,28288
2026-05-07T13:08:02Z,32313,7984,28312
2026-05-07T13:08:32Z,32340,7984,28338
2026-05-07T13:09:02Z,32356,7984,28363
2026-05-07T13:09:33Z,32378,7984,28384
2026-05-07T13:10:03Z,32404,7984,28407
2026-05-07T13:10:33Z,32420,7984,28426
2026-05-07T13:11:03Z,32435,7984,28444
2026-05-07T13:11:34Z,32451,7984,28462
2026-05-07T13:12:04Z,32479,7984,28481
2026-05-07T13:12:34Z,32494,7984,28499
2026-05-07T13:13:05Z,32510,7984,28517
2026-05-07T13:13:35Z,32526,7984,28537
2026-05-07T13:14:05Z,32541,7984,28554
2026-05-07T13:14:36Z,32565,7984,28574
2026-05-07T13:15:06Z,32580,7984,28592
2026-05-07T13:15:36Z,32591,7984,28611
2026-05-07T13:16:06Z,32604,7984,28627
2026-05-07T13:16:37Z,32604,7984,28646
2026-05-07T13:17:07Z,32619,7984,28666
2026-05-07T13:17:37Z,32636,7984,28685
2026-05-07T13:18:07Z,32649,7984,28705
2026-05-07T13:18:38Z,32676,7984,28723
2026-05-07T13:19:08Z,32678,7984,28741
2026-05-07T13:19:38Z,32691,7984,28760
2026-05-07T13:20:09Z,32720,7984,28776
2026-05-07T13:20:39Z,32733,7984,28802
2026-05-07T13:21:09Z,32749,7984,28829
2026-05-07T13:21:39Z,32775,7984,28858
2026-05-07T13:22:10Z,32790,7984,28889
2026-05-07T13:22:40Z,32816,7984,28919
2026-05-07T13:23:10Z,32817,7984,28950
2026-05-07T13:23:40Z,32828,7984,28983
2026-05-07T13:24:11Z,32835,7984,29012
2026-05-07T13:24:41Z,32837,7984,29043
2026-05-07T13:25:11Z,32854,7984,29073
2026-05-07T13:25:42Z,32870,7984,29107
2026-05-07T13:26:12Z,32898,7984,29143
2026-05-07T13:26:42Z,32911,7984,29173
2026-05-07T13:27:12Z,32926,7984,29205
2026-05-07T13:27:43Z,32940,7984,29238
2026-05-07T13:28:13Z,32951,7984,29267
2026-05-07T13:28:43Z,32967,7985,29295
2026-05-07T13:29:14Z,32982,7985,29326
2026-05-07T13:29:44Z,32994,7985,29353
2026-05-07T13:30:14Z,33011,7985,29382
2026-05-07T13:30:44Z,33025,7985,29413
2026-05-07T13:31:15Z,33040,7985,29445
2026-05-07T13:31:45Z,33053,7985,29476
2026-05-07T13:32:15Z,33063,7985,29508
2026-05-07T13:32:45Z,33079,7985,29539
2026-05-07T13:33:16Z,33094,7985,29569
2026-05-07T13:33:46Z,33108,7985,29601
2026-05-07T13:34:16Z,33121,7985,29630
2026-05-07T13:34:47Z,33137,7986,29654
2026-05-07T13:35:17Z,33147,7986,29676
2026-05-07T13:35:47Z,33166,7986,29698
2026-05-07T13:36:18Z,33183,7986,29722
2026-05-07T13:36:48Z,33200,7986,29747
2026-05-07T13:37:18Z,33216,7986,29771
2026-05-07T13:37:48Z,33237,7986,29795
2026-05-07T13:38:19Z,33240,7986,29818
2026-05-07T13:38:49Z,33255,7986,29843
2026-05-07T13:39:19Z,33273,7986,29867
2026-05-07T13:39:49Z,33288,7986,29892
2026-05-07T13:40:20Z,33309,7986,29916
2026-05-07T13:40:50Z,33310,7986,29941
2026-05-07T13:41:20Z,33310,7986,29966
2026-05-07T13:41:51Z,33322,7986,29991
2026-05-07T13:42:21Z,33338,7986,30017
2026-05-07T13:42:51Z,33359,7986,30042
2026-05-07T13:43:21Z,33377,7986,30067
2026-05-07T13:43:52Z,33378,7986,30091
2026-05-07T13:44:22Z,33378,7987,30118
2026-05-07T13:44:52Z,33378,7987,30142
2026-05-07T13:45:23Z,33378,7987,30165
2026-05-07T13:45:53Z,33378,7987,30186
2026-05-07T13:46:24Z,33378,7987,30206
2026-05-07T13:46:54Z,33378,7987,30231
2026-05-07T13:47:24Z,33378,7987,30256
2026-05-07T13:47:55Z,33378,7987,30281
2026-05-07T13:48:25Z,33378,7987,30305
2026-05-07T13:48:55Z,33378,7987,30329
2026-05-07T13:49:26Z,33378,7988,30351
2026-05-07T13:49:56Z,33378,7988,30376
2026-05-07T13:50:27Z,33378,7988,30399
2026-05-07T13:50:57Z,33378,7989,30423
2026-05-07T13:51:28Z,33378,7990,30446
2026-05-07T13:51:58Z,33378,7990,30469
2026-05-07T13:52:28Z,33378,7992,30494
2026-05-07T13:52:59Z,33378,7992,30519
2026-05-07T13:53:29Z,33379,7992,30542
2026-05-07T13:54:00Z,33379,7992,30569
2026-05-07T13:54:30Z,33380,7992,30597
2026-05-07T13:55:01Z,33380,7992,30627
2026-05-07T13:55:31Z,33382,7992,30658
2026-05-07T13:56:01Z,33397,7992,30688
2026-05-07T13:56:31Z,33433,7992,30718
2026-05-07T13:57:02Z,33463,7992,30746
2026-05-07T13:57:32Z,33484,7992,30774
2026-05-07T13:58:02Z,33501,7992,30805
2026-05-07T13:58:33Z,33530,7992,30833
2026-05-07T13:59:03Z,33543,7992,30862
2026-05-07T13:59:33Z,33557,7992,30891
2026-05-07T14:00:03Z,33571,7992,30923
2026-05-07T14:00:34Z,33587,7992,30954
2026-05-07T14:01:04Z,33612,7992,30982
2026-05-07T14:01:34Z,33631,7992,31010
2026-05-07T14:02:04Z,33669,7992,31043
2026-05-07T14:02:35Z,33680,7992,31075
2026-05-07T14:03:05Z,33693,7992,31107
2026-05-07T14:03:35Z,33707,7992,31137
2026-05-07T14:04:06Z,33718,7992,31167
2026-05-07T14:04:36Z,33741,7992,31197
2026-05-07T14:05:06Z,33755,7992,31230
2026-05-07T14:05:36Z,33775,7992,31263
2026-05-07T14:06:07Z,33800,7992,31297
2026-05-07T14:06:37Z,33828,7992,31333
2026-05-07T14:07:07Z,33833,7992,31364
2026-05-07T14:07:37Z,33858,7992,31398
2026-05-07T14:08:08Z,33875,7992,31431
2026-05-07T14:08:38Z,33900,7992,31460
2026-05-07T14:09:08Z,33911,7992,31491
2026-05-07T14:09:39Z,33925,7992,31518
2026-05-07T14:10:09Z,33950,7992,31551
2026-05-07T14:10:39Z,33974,7992,31581
2026-05-07T14:11:10Z,34004,7992,31609
2026-05-07T14:11:40Z,34015,7992,31636
2026-05-07T14:12:10Z,34029,7992,31669
2026-05-07T14:12:41Z,34062,7992,31702
2026-05-07T14:15:06Z,34151,7992,31784
2026-05-07T14:15:36Z,34155,7992,31817
2026-05-07T14:16:07Z,34177,7992,31850
2026-05-07T14:16:37Z,34198,7993,31886
2026-05-07T14:17:07Z,34222,7993,31919
2026-05-07T14:17:39Z,34242,7993,31952
2026-05-07T14:18:09Z,34269,7993,31982
2026-05-07T14:18:40Z,34285,7993,32014
2026-05-07T14:19:10Z,34303,7993,32048
2026-05-07T14:19:40Z,34307,7993,32083
2026-05-07T14:20:11Z,34320,7994,32114
2026-05-07T14:20:41Z,34349,7994,32149
2026-05-07T14:21:11Z,34362,7994,32180
2026-05-07T14:21:42Z,34362,7994,32210
2026-05-07T14:22:12Z,34362,7994,32244
2026-05-07T14:22:42Z,34374,7994,32275
2026-05-07T14:23:12Z,34387,7994,32310
2026-05-07T14:23:43Z,34402,7994,32348
2026-05-07T14:24:13Z,34428,7994,32385
2026-05-07T14:24:43Z,34432,7994,32418
2026-05-07T14:25:14Z,34443,7994,32453
2026-05-07T14:25:44Z,34445,7994,32487
2026-05-07T14:26:14Z,34477,7994,32521
2026-05-07T14:26:45Z,34496,7994,32555
2026-05-07T14:27:15Z,34514,7994,32588
2026-05-07T14:27:45Z,34534,7994,32621
2026-05-07T14:28:16Z,34535,7994,32655
2026-05-07T14:28:46Z,34536,7994,32692
2026-05-07T14:29:16Z,34536,7995,32727
2026-05-07T14:29:46Z,34536,7995,32759
2026-05-07T14:30:17Z,34557,7995,32795
2026-05-07T14:30:47Z,34595,7995,32829
2026-05-07T14:31:17Z,34614,7995,32861
2026-05-07T14:31:48Z,34616,7995,32891
2026-05-07T14:32:18Z,34635,7995,32925
2026-05-07T14:32:48Z,34676,7995,32960
2026-05-07T14:33:19Z,34716,7995,32991
2026-05-07T14:33:49Z,34739,7995,33028
2026-05-07T14:34:19Z,34764,7995,33066
2026-05-07T14:34:49Z,34806,7995,33103
2026-05-07T14:35:20Z,34824,7995,33135
2026-05-07T14:35:50Z,34832,7996,33172
2026-05-07T14:36:20Z,34871,7996,33210
2026-05-07T14:36:51Z,34899,7996,33247
2026-05-07T14:37:21Z,34941,7996,33287
2026-05-07T14:37:51Z,34970,7996,33324
2026-05-07T14:44:08Z,35210,7996,33521
2026-05-07T14:44:39Z,35212,7996,33570
2026-05-07T14:45:09Z,35238,7996,33631
2026-05-07T14:45:39Z,35279,7996,33695
2026-05-07T14:46:09Z,35301,7996,33763
2026-05-07T14:46:40Z,35318,7996,33829
2026-05-07T14:47:10Z,35340,7996,33893
2026-05-07T14:47:40Z,35363,7996,33956
2026-05-07T14:48:11Z,35394,7996,34018
2026-05-07T14:48:41Z,35405,7996,34076
2026-05-07T14:49:11Z,35427,7996,34140
2026-05-07T14:49:41Z,35466,7996,34204
2026-05-07T14:50:12Z,35494,7996,34267
2026-05-07T14:50:42Z,35514,7996,34330
2026-05-07T14:51:12Z,35548,7996,34391
2026-05-07T14:51:43Z,35577,7996,34451
2026-05-07T14:52:13Z,35603,7996,34510
2026-05-07T14:52:43Z,35625,7996,34570
2026-05-07T14:53:14Z,35662,7996,34631
2026-05-07T14:53:44Z,35693,7996,34691
2026-05-07T14:54:14Z,35722,7996,34755
2026-05-07T14:54:44Z,35761,7996,34814
2026-05-07T14:55:15Z,35783,8009,34847
2026-05-07T14:55:45Z,35807,8038,34882
2026-05-07T14:56:15Z,35845,8068,34914
2026-05-07T14:56:46Z,35874,8096,34947
2026-05-07T14:57:16Z,35899,8124,34979
2026-05-07T14:57:46Z,35942,8152,35014
2026-05-07T14:58:17Z,35965,8180,35048
2026-05-07T14:58:47Z,36009,8207,35081
2026-05-07T14:59:17Z,36035,8234,35115
2026-05-07T14:59:48Z,36078,8261,35147
2026-05-07T15:00:18Z,36106,8289,35179
2026-05-07T15:00:48Z,36141,8317,35216
2026-05-07T15:01:18Z,36169,8345,35249
2026-05-07T15:01:49Z,36189,8374,35283
2026-05-07T15:02:19Z,36223,8402,35316
2026-05-07T15:02:49Z,36246,8432,35350
2026-05-07T15:03:20Z,36286,8461,35383
2026-05-07T15:03:50Z,36308,8489,35415
2026-05-07T15:04:20Z,36350,8517,35453
2026-05-07T15:04:51Z,36379,8545,35492
2026-05-07T15:05:21Z,36419,8573,35530
2026-05-07T16:18:58Z,58511,12043,37605
2026-05-07T16:19:28Z,58511,12084,37642
2026-05-07T16:19:58Z,58512,12110,37677
2026-05-07T16:20:28Z,58514,12137,37717
2026-05-07T16:20:59Z,58516,12166,37752
2026-05-07T16:21:29Z,58517,12195,37794
2026-05-07T16:21:59Z,58519,12224,37834
2026-05-07T16:22:30Z,58521,12252,37868
2026-05-07T16:23:00Z,58522,12280,37909
2026-05-07T16:23:30Z,58522,12308,37948
2026-05-07T16:24:01Z,58522,12335,37987
2026-05-07T16:24:31Z,58522,12363,38029
2026-05-07T16:25:01Z,58522,12390,38071
2026-05-07T16:25:31Z,58522,12418,38109
2026-05-07T16:26:02Z,58523,12447,38150
2026-05-07T16:26:32Z,58523,12474,38186
2026-05-07T16:27:02Z,58525,12503,38218
2026-05-07T16:27:32Z,58525,12517,38265
2026-05-07T16:28:03Z,58525,12517,38292
2026-05-07T16:28:33Z,58527,12517,38307
2026-05-07T16:29:03Z,58529,12517,38322
2026-05-07T16:29:34Z,58529,12517,38337
2026-05-07T16:30:04Z,58529,12517,38354
2026-05-07T16:30:34Z,58529,12517,38441
2026-05-07T16:31:05Z,58529,12517,38576
